type_id,name,group,market_group,race,category,meta_group
16062,Caldari Navy Cruise Missile Launcher,Missile Launcher Cruise,Cruise Launchers,,Module,Faction
16064,Caldari Navy Heavy Missile Launcher,Missile Launcher Heavy,Heavy Launchers,Caldari,Module,Faction
16065,Caldari Navy Rocket Launcher,Missile Launcher Rocket,Rocket Launchers,,Module,Faction
16067,Caldari Navy Torpedo Launcher,Missile Launcher Torpedo,Torpedo Launchers,Caldari,Module,Faction
16068,Caldari Navy Light Missile Launcher,Missile Launcher Light,Light Missile Launchers,Caldari,Module,Faction
16069,Remote Armor Repair Systems,Armor,Armor,,Skill,
16118,CONCORD Officer Emblem,Empire Insignia Drops,CONCORD,,Commodity,
16119,CONCORD Soldier Emblem,Empire Insignia Drops,CONCORD,,Commodity,
16120,CONCORD Piranha Emblem,Empire Insignia Drops,CONCORD,,Commodity,
16121,CONCORD Panther Emblem,Empire Insignia Drops,CONCORD,,Commodity,
16122,CONCORD Captain Emblem,Empire Insignia Drops,CONCORD,,Commodity,
16123,CONCORD Raptor Emblem,Empire Insignia Drops,CONCORD,,Commodity,
16124,CONCORD Colonel Emblem,Empire Insignia Drops,CONCORD,,Commodity,
16125,CONCORD General Emblem,Empire Insignia Drops,CONCORD,,Commodity,
16126,CONCORD Modified Cloaking Device,Cloaking Device,Cloaking Devices,,Module,Faction
16179,Khanid Rookie Insignia,Empire Insignia Drops,Khanid Navy,Amarr,Commodity,
16180,Khanid Fighter Insignia,Empire Insignia Drops,Khanid Navy,Amarr,Commodity,
16181,Khanid Elite Fighter Insignia,Empire Insignia Drops,Khanid Navy,Amarr,Commodity,
16182,Khanid Scout Insignia,Empire Insignia Drops,Khanid Navy,Amarr,Commodity,
16183,Khanid Sparrow Insignia,Empire Insignia Drops,Khanid Navy,Amarr,Commodity,
16184,Khanid Officer Insignia,Empire Insignia Drops,Khanid Navy,Amarr,Commodity,
16185,Khanid Hawk Insignia,Empire Insignia Drops,Khanid Navy,Amarr,Commodity,
16186,Khanid Eagle Insignia,Empire Insignia Drops,Khanid Navy,Amarr,Commodity,
16187,Khanid Warbird Insignia,Empire Insignia Drops,Khanid Navy,Amarr,Commodity,
16188,Khanid High Commander Insignia,Empire Insignia Drops,Khanid Navy,Amarr,Commodity,
16189,Khanid Royal Insignia,Empire Insignia Drops,Khanid Navy,Amarr,Commodity,
16213,Caldari Control Tower,Control Tower,Control Towers,Caldari,Starbase,Tech I
16214,Minmatar Control Tower,Control Tower,Control Towers,Minmatar,Starbase,Tech I
16216,Research Laboratory,Laboratory,Laboratory,,Starbase,
16220,Rapid Equipment Assembly Array,Assembly Array,Assembly Arrays,,Starbase,
16221,Moon Harvesting Array,Moon Mining,Moon Harvesting Arrays,,Starbase,
16227,Ferox,Combat Battlecruiser,Caldari,Caldari,Ship,Tech I
16228,Ferox Blueprint,Battlecruiser Blueprint,Caldari,,Blueprint,
16229,Brutix,Combat Battlecruiser,Gallente,Gallente,Ship,Tech I
16230,Brutix Blueprint,Battlecruiser Blueprint,Gallente,,Blueprint,
16231,Cyclone,Combat Battlecruiser,Minmatar,Minmatar,Ship,Tech I
16232,Cyclone Blueprint,Battlecruiser Blueprint,Minmatar,,Blueprint,
16233,Prophecy,Combat Battlecruiser,Amarr,Amarr,Ship,Tech I
16234,Prophecy Blueprint,Battlecruiser Blueprint,Amarr,,Blueprint,
16236,Coercer,Destroyer,Amarr,Amarr,Ship,Tech I
16237,Coercer Blueprint,Destroyer Blueprint,Amarr,,Blueprint,
16238,Cormorant,Destroyer,Caldari,Caldari,Ship,Tech I
16239,Cormorant Blueprint,Destroyer Blueprint,Caldari,,Blueprint,
16240,Catalyst,Destroyer,Gallente,Gallente,Ship,Tech I
16241,Catalyst Blueprint,Destroyer Blueprint,Gallente,,Blueprint,
16242,Thrasher,Destroyer,Minmatar,Minmatar,Ship,Tech I
16243,Thrasher Blueprint,Destroyer Blueprint,Minmatar,,Blueprint,
16245,Zainou 'Gnome' Shield Upgrades SU-605,Cyber Shields,Implant Slot 06,,Implant,
16246,Zainou 'Gnome' Shield Management SM-705,Cyber Shields,Implant Slot 07,,Implant,
16247,Zainou 'Gnome' Shield Emission Systems SE-805,Cyber Shields,Implant Slot 08,,Implant,
16248,Zainou 'Gnome' Shield Operation SP-905,Cyber Shields,Implant Slot 09,,Implant,
16249,Zainou 'Gnome' Weapon Upgrades WU-1005,Cyber Gunnery,Implant Slot 10,,Implant,
16262,Clear Icicle,Ice,Ice Ores,,Asteroid,
16263,Glacial Mass,Ice,Ice Ores,,Asteroid,
16264,Blue Ice,Ice,Ice Ores,,Asteroid,
16265,White Glaze,Ice,Ice Ores,,Asteroid,
16266,Glare Crust,Ice,Ice Ores,,Asteroid,
16267,Dark Glitter,Ice,Ice Ores,,Asteroid,
16268,Gelidus,Ice,Ice Ores,,Asteroid,
16269,Krystallos,Ice,Ice Ores,,Asteroid,
16272,Heavy Water,Ice Product,Ice Products,,Material,
16273,Liquid Ozone,Ice Product,Ice Products,,Material,
16274,Helium Isotopes,Ice Product,Ice Products,,Material,
16275,Strontium Clathrates,Ice Product,Ice Products,,Material,
16278,Ice Harvester I,Strip Miner,Ice Harvesters,,Module,Tech I
16279,Ice Harvester I Blueprint,Strip Miner Blueprint,Mining Lasers,,Blueprint,
16281,Ice Harvesting,Resource Processing,Resource Processing,,Skill,
16297,'Accord' Core Compensation,Warp Core Stabilizer,Warp Core Stabilizers,,Module,Tech I
16299,'Repose' Core Compensation,Warp Core Stabilizer,Warp Core Stabilizers,,Module,Tech I
16301,'Stoic' Core Equalizer I,Warp Core Stabilizer,Warp Core Stabilizers,,Module,Tech I
16303,'Halcyon' Core Equalizer I,Warp Core Stabilizer,Warp Core Stabilizers,,Module,Tech I
16305,Upgraded Multispectrum Coating I,Armor Coating,Multispectrum Coatings,,Module,Tech I
16313,Upgraded Kinetic Coating I,Armor Coating,Kinetic Coatings,,Module,Tech I
16321,Upgraded Explosive Coating I,Armor Coating,Explosive Coatings,,Module,Tech I
16329,Upgraded EM Coating I,Armor Coating,EM Coatings,,Module,Tech I
16337,Upgraded Thermal Coating I,Armor Coating,Thermal Coatings,,Module,Tech I
16345,Upgraded Layered Coating I,Armor Coating,Layered Armor Coatings,,Module,Tech I
16357,Experimental Enduring EM Armor Hardener I,Armor Hardener,EM Armor Hardeners,,Module,Tech I
16359,Prototype Compact EM Armor Hardener I,Armor Hardener,EM Armor Hardeners,,Module,Tech I
16365,Experimental Enduring Explosive Armor Hardener I,Armor Hardener,Explosive Armor Hardeners,,Module,Tech I
16367,Prototype Compact Explosive Armor Hardener I,Armor Hardener,Explosive Armor Hardeners,,Module,Tech I
16373,Experimental Enduring Kinetic Armor Hardener I,Armor Hardener,Kinetic Armor Hardeners,,Module,Tech I
16375,Prototype Compact Kinetic Armor Hardener I,Armor Hardener,Kinetic Armor Hardeners,,Module,Tech I
16381,Experimental Enduring Thermal Armor Hardener I,Armor Hardener,Thermal Armor Hardeners,,Module,Tech I
16383,Prototype Compact Thermal Armor Hardener I,Armor Hardener,Thermal Armor Hardeners,,Module,Tech I
16391,Compact Multispectrum Energized Membrane,Energized Armor Membrane,Multispectrum Energized Membranes,,Module,Tech I
16399,Compact Kinetic Energized Membrane,Energized Armor Membrane,Kinetic Energized Membranes,,Module,Tech I
16407,Compact Explosive Energized Membrane,Energized Armor Membrane,Explosive Energized Membranes,,Module,Tech I
16415,Compact EM Energized Membrane,Energized Armor Membrane,EM Energized Membranes,,Module,Tech I
16423,Compact Layered Energized Membrane,Energized Armor Membrane,Layered Energized Armor Membranes,,Module,Tech I
16431,Compact Thermal Energized Membrane,Energized Armor Membrane,Thermal Energized Membranes,,Module,Tech I
16433,Small I-ax Enduring Remote Armor Repairer,Remote Armor Repairer,Small,,Module,Tech I
16435,Small Coaxial Compact Remote Armor Repairer,Remote Armor Repairer,Small,,Module,Tech I
16439,Small Solace Scoped Remote Armor Repairer,Remote Armor Repairer,Small,,Module,Tech I
16441,Medium I-ax Enduring Remote Armor Repairer,Remote Armor Repairer,Medium,,Module,Tech I
16443,Medium Coaxial Compact Remote Armor Repairer,Remote Armor Repairer,Medium,,Module,Tech I
16447,Medium Solace Scoped Remote Armor Repairer,Remote Armor Repairer,Medium,,Module,Tech I
16449,Large I-ax Enduring Remote Armor Repairer,Remote Armor Repairer,Large,,Module,Tech I
16451,Large Coaxial Compact Remote Armor Repairer,Remote Armor Repairer,Large,,Module,Tech I
16455,Large Solace Scoped Remote Armor Repairer,Remote Armor Repairer,Large,,Module,Tech I
16457,Crosslink Compact Ballistic Control System,Ballistic Control system,Ballistic Control Systems,,Module,Tech I
16467,Medium Gremlin Compact Energy Neutralizer,Energy Neutralizer,Medium,,Module,Tech I
16469,Medium Infectious Scoped Energy Neutralizer,Energy Neutralizer,Medium,,Module,Tech I
16475,Heavy Gremlin Compact Energy Neutralizer,Energy Neutralizer,Heavy,,Module,Tech I
16477,Heavy Infectious Scoped Energy Neutralizer,Energy Neutralizer,Heavy,,Module,Tech I
16481,Large Radiative Scoped Remote Capacitor Transmitter,Remote Capacitor Transmitter,Large,,Module,Tech I
16487,Large Inductive Compact Remote Capacitor Transmitter,Remote Capacitor Transmitter,Large,,Module,Tech I
16489,Medium Radiative Scoped Remote Capacitor Transmitter,Remote Capacitor Transmitter,Medium,,Module,Tech I
16495,Medium Inductive Compact Remote Capacitor Transmitter,Remote Capacitor Transmitter,Medium,,Module,Tech I
16497,Heavy Ghoul Compact Energy Nosferatu,Energy Nosferatu,Heavy,,Module,Tech I
16499,Heavy Knave Scoped Energy Nosferatu,Energy Nosferatu,Heavy,,Module,Tech I
16505,Medium Ghoul Compact Energy Nosferatu,Energy Nosferatu,Medium,,Module,Tech I
16507,Medium Knave Scoped Energy Nosferatu,Energy Nosferatu,Medium,,Module,Tech I
16513,'Malkuth' Cruise Launcher I,Missile Launcher Cruise,Cruise Launchers,,Module,Tech I
16515,'Limos' Cruise Launcher I,Missile Launcher Cruise,Cruise Launchers,,Module,Tech I
16517,XT-9000 Cruise Launcher,Missile Launcher Cruise,Cruise Launchers,,Module,Tech I
16519,'Arbalest' Cruise Launcher I,Missile Launcher Cruise,Cruise Launchers,,Module,Tech I
16521,'Malkuth' Rocket Launcher I,Missile Launcher Rocket,Rocket Launchers,,Module,Tech I
16523,'Limos' Rocket Launcher I,Missile Launcher Rocket,Rocket Launchers,,Module,Tech I
16525,OE-5200 Rocket Launcher,Missile Launcher Rocket,Rocket Launchers,,Module,Tech I
16527,'Arbalest' Rocket Launcher I,Missile Launcher Rocket,Rocket Launchers,,Module,Tech I
16533,Stalwart Restrained Shield Boost Amplifier,Shield Boost Amplifier,Boost Amplifiers,,Module,Tech I
16535,Copasetic Compact Shield Boost Amplifier,Shield Boost Amplifier,Boost Amplifiers,,Module,Tech I
16537,Vigor Compact Micro Auxiliary Power Core,Auxiliary Power Core,Auxiliary Power Controls,Amarr,Module,Tech I
16591,Heavy Assault Cruisers,Spaceship Command,Spaceship Command,,Skill,
16594,Procurement,Trade,Trade,,Skill,
16595,Daytrading,Trade,Trade,,Skill,
16596,Wholesale,Trade,Trade,Amarr,Skill,
16597,Advanced Broker Relations,Trade,Trade,Amarr,Skill,
16598,Marketing,Trade,Trade,,Skill,
16599,Brokara's Modified Cap Recharger,Capacitor Recharger,Capacitor Rechargers,,Module,Officer
16601,Selynne's Modified Cap Recharger,Capacitor Recharger,Capacitor Rechargers,,Module,Officer
16603,Vizan's Modified Cap Recharger,Capacitor Recharger,Capacitor Rechargers,,Module,Officer
16605,Chelm's Modified Cap Recharger,Capacitor Recharger,Capacitor Rechargers,,Module,Officer
16617,CONCORD Star Emblem,Empire Insignia Drops,CONCORD,,Commodity,
16622,Accounting,Trade,Trade,,Skill,
16631,Small Artillery Battery,Mobile Projectile Sentry,Projectile Batteries,Minmatar,Starbase,Tech I
16633,Hydrocarbons,Moon Materials,Raw Moon Materials,,Material,
16634,Atmospheric Gases,Moon Materials,Raw Moon Materials,,Material,
16635,Evaporite Deposits,Moon Materials,Raw Moon Materials,,Material,
16636,Silicates,Moon Materials,Raw Moon Materials,,Material,
16637,Tungsten,Moon Materials,Raw Moon Materials,,Material,
16638,Titanium,Moon Materials,Raw Moon Materials,,Material,
16639,Scandium,Moon Materials,Raw Moon Materials,,Material,
16640,Cobalt,Moon Materials,Raw Moon Materials,,Material,
16641,Chromium,Moon Materials,Raw Moon Materials,,Material,
16642,Vanadium,Moon Materials,Raw Moon Materials,,Material,
16643,Cadmium,Moon Materials,Raw Moon Materials,,Material,
16644,Platinum,Moon Materials,Raw Moon Materials,,Material,
16646,Mercury,Moon Materials,Raw Moon Materials,,Material,
16647,Caesium,Moon Materials,Raw Moon Materials,,Material,
16648,Hafnium,Moon Materials,Raw Moon Materials,,Material,
16649,Technetium,Moon Materials,Raw Moon Materials,,Material,
16650,Dysprosium,Moon Materials,Raw Moon Materials,,Material,
16651,Neodymium,Moon Materials,Raw Moon Materials,,Material,
16652,Promethium,Moon Materials,Raw Moon Materials,,Material,
16653,Thulium,Moon Materials,Raw Moon Materials,,Material,
16654,Titanium Chromide,Intermediate Materials,Processed Moon Materials,,Material,
16655,Crystallite Alloy,Intermediate Materials,Processed Moon Materials,,Material,
16656,Fernite Alloy,Intermediate Materials,Processed Moon Materials,,Material,
16657,Rolled Tungsten Alloy,Intermediate Materials,Processed Moon Materials,,Material,
16658,Silicon Diborite,Intermediate Materials,Processed Moon Materials,,Material,
16659,Carbon Polymers,Intermediate Materials,Processed Moon Materials,,Material,
16660,Ceramic Powder,Intermediate Materials,Processed Moon Materials,,Material,
16661,Sulfuric Acid,Intermediate Materials,Processed Moon Materials,,Material,
16662,Platinum Technite,Intermediate Materials,Processed Moon Materials,,Material,
16663,Caesarium Cadmide,Intermediate Materials,Processed Moon Materials,,Material,
16664,Solerium,Intermediate Materials,Processed Moon Materials,,Material,
16665,Hexite,Intermediate Materials,Processed Moon Materials,,Material,
16666,Hyperflurite,Intermediate Materials,Processed Moon Materials,,Material,
16667,Neo Mercurite,Intermediate Materials,Processed Moon Materials,,Material,
16668,Dysporite,Intermediate Materials,Processed Moon Materials,,Material,
16669,Ferrofluid,Intermediate Materials,Processed Moon Materials,,Material,
16670,Crystalline Carbonide,Composite,Advanced Moon Materials,,Material,
16671,Titanium Carbide,Composite,Advanced Moon Materials,,Material,
16672,Tungsten Carbide,Composite,Advanced Moon Materials,,Material,
16673,Fernite Carbide,Composite,Advanced Moon Materials,,Material,
16678,Sylramic Fibers,Composite,Advanced Moon Materials,,Material,
16679,Fullerides,Composite,Advanced Moon Materials,,Material,
16680,Phenolic Composites,Composite,Advanced Moon Materials,,Material,
16681,Nanotransistors,Composite,Advanced Moon Materials,,Material,
16682,Hypersynaptic Fibers,Composite,Advanced Moon Materials,,Material,
16683,Ferrogel,Composite,Advanced Moon Materials,,Material,
16686,Manufacturing Tools,Miscellaneous,Industrial Goods,,Commodity,
16688,Medium Artillery Battery,Mobile Projectile Sentry,Projectile Batteries,Minmatar,Starbase,Tech I
16689,Large Artillery Battery,Mobile Projectile Sentry,Projectile Batteries,,Starbase,Tech I
16690,Small Railgun Battery,Mobile Hybrid Sentry,Hybrid Batteries,Caldari,Starbase,Tech I
16691,Medium Railgun Battery,Mobile Hybrid Sentry,Hybrid Batteries,Caldari,Starbase,Tech I
16692,Large Railgun Battery,Mobile Hybrid Sentry,Hybrid Batteries,,Starbase,Tech I
16694,Large Beam Laser Battery,Mobile Laser Sentry,Laser Batteries,,Starbase,Tech I
16696,Cruise Missile Battery,Mobile Missile Sentry,Missile Batteries,,Starbase,Tech I
16697,Torpedo Battery,Mobile Missile Sentry,Missile Batteries,,Starbase,Tech I
16712,Novice Medal,Miscellaneous,Consumer Products,,Commodity,
16713,Intermediate Medal,Miscellaneous,Consumer Products,,Commodity,
16714,Legends Medal,Miscellaneous,Consumer Products,,Commodity,
16869,Complex Reactor Array,Mobile Reactor,Reactors,,Starbase,
17136,Ukomi Superconductors,Specialized Commodities - Tier 3,Specialized Planetary Materials,,Planetary Commodities,
17143,Gallentean Planetary Vehicles,Miscellaneous,Consumer Products,,Commodity,
17167,Small Beam Laser Battery,Mobile Laser Sentry,Laser Batteries,Amarr,Starbase,Tech I
17168,Medium Beam Laser Battery,Mobile Laser Sentry,Laser Batteries,Amarr,Starbase,Tech I
17174,Ion Field Projection Battery,Electronic Warfare Battery,Electronic Warfare Batteries,,Starbase,Tech I
17175,Phase Inversion Battery,Electronic Warfare Battery,Electronic Warfare Batteries,,Starbase,Tech I
17176,Spatial Destabilization Battery,Electronic Warfare Battery,Electronic Warfare Batteries,,Starbase,Tech I
17177,White Noise Generation Battery,Electronic Warfare Battery,Electronic Warfare Batteries,,Starbase,Tech I
17178,Stasis Webification Battery,Stasis Webification Battery,Electronic Warfare Batteries,,Starbase,Tech I
17180,Sensor Dampening Battery,Sensor Dampening Battery,Electronic Warfare Batteries,,Starbase,Tech I
17181,Warp Disruption Battery,Warp Scrambling Battery,Electronic Warfare Batteries,,Starbase,Tech I
17182,Warp Scrambling Battery,Warp Scrambling Battery,Electronic Warfare Batteries,,Starbase,Tech I
17184,Ballistic Deflection Array,Shield Hardening Array,Shield Hardening Arrays,,Starbase,
17185,Explosion Dampening Array,Shield Hardening Array,Shield Hardening Arrays,,Starbase,
17186,Heat Dissipation Array,Shield Hardening Array,Shield Hardening Arrays,,Starbase,
17187,Photon Scattering Array,Shield Hardening Array,Shield Hardening Arrays,,Starbase,
17190,Angel Bronze Tag,Criminal Tags,Angels,,Commodity,
17192,Angel Diamond Tag,Criminal Tags,Angels,,Commodity,
17194,Angel Gold Tag,Criminal Tags,Angels,,Commodity,
17196,Angel Platinum Tag,Criminal Tags,Angels,,Commodity,
17199,Angel Electrum Tag,Criminal Tags,Angels,,Commodity,
17200,Blood Copper Tag,Criminal Tags,Blood Raiders,,Commodity,
17201,Blood Diamond Tag,Criminal Tags,Blood Raiders,,Commodity,
17202,Blood Palladium Tag,Criminal Tags,Blood Raiders,,Commodity,
17203,Blood Electrum Tag,Criminal Tags,Blood Raiders,,Commodity,
17204,Blood Brass Tag,Criminal Tags,Blood Raiders,,Commodity,
17205,Guristas Copper Tag,Criminal Tags,Guristas,,Commodity,
17206,Guristas Diamond Tag,Criminal Tags,Guristas,,Commodity,
17207,Guristas Brass Tag,Criminal Tags,Guristas,,Commodity,
17208,Guristas Palladium Tag,Criminal Tags,Guristas,,Commodity,
17209,Guristas Electrum Tag,Criminal Tags,Guristas,,Commodity,
17210,Sansha Copper Tag,Criminal Tags,Sansha,,Commodity,
17211,Sansha Diamond Tag,Criminal Tags,Sansha,,Commodity,
17212,Sansha Brass Tag,Criminal Tags,Sansha,,Commodity,
17213,Sansha Palladium Tag,Criminal Tags,Sansha,,Commodity,
17214,Sansha Electrum Tag,Criminal Tags,Sansha,,Commodity,
17215,Serpentis Copper Tag,Criminal Tags,Serpentis,,Commodity,
17216,Serpentis Diamond Tag,Criminal Tags,Serpentis,,Commodity,
17217,Serpentis Brass Tag,Criminal Tags,Serpentis,,Commodity,
17218,Serpentis Palladium Tag,Criminal Tags,Serpentis,,Commodity,
17219,Serpentis Electrum Tag,Criminal Tags,Serpentis,,Commodity,
17220,Domination Brass Tag,Criminal Tags,Domination,,Commodity,
17221,Domination Bronze Tag,Criminal Tags,Domination,,Commodity,
17222,Domination Copper Tag,Criminal Tags,Domination,,Commodity,
17223,Domination Crystal Tag,Criminal Tags,Domination,,Commodity,
17224,Domination Diamond Tag,Criminal Tags,Domination,,Commodity,
17225,Domination Electrum Tag,Criminal Tags,Domination,,Commodity,
